	text	cmp_code	party_id	date
1520	['stand', 'transfer', 'scottish', 'parliament']	301	51902	200106
1521	['government', 'london', 'never', 'deliver', 'stand']	301	51902	200106
1522	['people', 'scotland', 'demand']	301	51902	200106
1523	['snp', 'stand', 'change']	301	51902	200106
1524	['scotland', 'wealth', 'potential', 'country']	301	51902	200106
1525	['ingredient', 'make', 'success', 'economy', 'society']	301	51902	200106
1526	['need', 'confidence', 'make', 'success', 'happen']	301	51902	200106
1527	['normal', 'status', 'world', 'independence']	301	51902	200106
1528	['stand', 'modern', 'vision', 'transform', 'scotland', 'st_century', 'independence']	301	51902	200106
1529	['scotland', 'wealthy', 'country', 'afford', 'invest', 'public', 'service']	504	51902	200106
1530	['however', 'need', 'ensure', 'invest', 'long_term', 'use', 'benefit', 'scotland', 'wealth', 'resource']	301	51902	200106
1531	['scotland', 'send', 'westminster', 'receive', 'back', 'year', 'publish', 'scotland', 'st_century', 'opportunity', 'government', 'expenditure', 'revenue', 'scotland']	301	51902	200106
1532	['establish', 'scottish', 'fund', 'future_generation', 'sffg', 'mean', 'secure', 'long_term', 'investment']	504	51902	200106
1533	['commit', 'surplus', 'oil', 'revenue', 'sffg', 'lock', 'benefit', 'year', 'plenty', 'forever']	504	51902	200106
1534	['fund', 'produce', 'sustainable', 'stream', 'income', 'investment', 'depletion', 'scarce', 'natural_resource']	416	51902	200106
1535	['extent', 'income', 'vary', 'revenue', 'commit', 'rate', 'return', 'investment', 'achieve']	416	51902	200106
1536	['investment', 'sffg', 'could', 'next', 'year', 'alone']	504	51902	200106
1537	['income', 'year', 'investment', 'could', 'turn', 'worth', 'excess', 'year', 'perpetuity', 'assume', 'per_cent', 'benchmark', 'real', 'rate', 'return']	504	51902	200106
1538	['money', 'would', 'available', 'reinvestment', 'public', 'service', 'sustainable', 'basis']	416	51902	200106
1539	['income', 'fund', 'project', 'top', 'year', 'five_year', 'could', 'reach', 'year', 'time']	504	51902	200106
1540	['norway', 'already', 'achieve', 'income', 'level', 'order', 'five_year', 'operate', 'fund']	504	51902	200106
1541	['also', 'establish', 'scottish', 'trust', 'public', 'investment', 'stpi']	504	51902	200106
1542	['target', 'low', 'cost', 'investment', 'public', 'infrastructure', 'compete', 'costly', 'pfi', 'ppp', 'finance', 'project', 'market']	504	51902	200106
1543	['operate', 'profit', 'basis', 'spread', 'risk', 'gathering', 'expertise', 'roof']	504	51902	200106
1544	['together', 'secure', 'government', 'income', 'stream']	414	51902	200106
1545	['stpi', 'could', 'cut', 'cost', 'capital', 'compare', 'pfi', 'half']	504	51902	200106
1546	['release', 'massive', 'amount', 'resource', 'investment', 'public', 'service', 'infrastructure']	504	51902	200106
1547	['scottish', 'national', 'party', 'believe', 'independent', 'scotland', 'must', 'written_constitution', 'clearly', 'enshrine', 'right', 'choose', 'live', 'scotland']	202	51902	200106
1548	['context', 'citizenship', 'snp', 'open', 'inclusive', 'approach', 'scottish', 'citizenship']	108	51902	200106
1549	['automatic', 'right', 'citizenship', 'open', 'live', 'scotland']	602	51902	200106
1550	['bear', 'scotland']	602	51902	200106
1551	['parent', 'bear', 'scotland']	602	51902	200106
1552	['other', 'free', 'apply']	602	51902	200106
1553	['independence']	301	51902	200106
1554	['queen', 'successor', 'remain', 'head', 'state', 'scotland', 'define', 'written_constitution']	203	51902	200106
1555	['democratic', 'consent', 'people', 'referendum']	202	51902	200106
1556	['scottish', 'national', 'party', 'support', 'introduction', 'proportional_representation', 'level', 'government']	202	51902	200106
1557	['public', 'confidence', 'quango', 'system', 'time', 'low']	202	51902	200106
1558	['exacerbate', 'failure', 'quango']	202	51902	200106
1559	['minister', 'hold', 'accountable', 'deliver', 'poor', 'performance']	202	51902	200106
1560	['examine', 'role', 'effectiveness', 'current', 'range', 'quango', 'view', 'abolish', 'excessive', 'number', 'quango', 'operate', 'scotland']	202	51902	200106
1561	['replace', 'quango', 'state', 'democratic', 'state']	202	51902	200106
1562	['introduce', 'measure', 'increase', 'control', 'scottish', 'parliament', 'appointment']	202	51902	200106
1563	['performance', 'quango', 'remain']	202	51902	200106
1564	['particular', 'support', 'current', 'private', 'member', 'bill', 'scottish', 'parliament', 'regard', 'scrutiny', 'scotland', 'quango']	202	51902	200106
1565	['independence', 'provide', 'job', 'security', 'new', 'opportunity', 'civil_servant']	704	51902	200106
1566	['scottish', 'executive']	704	51902	200106
1567	['executive', 'agency']	704	51902	200106
1568	['department', 'employ', 'staff', 'scotland', 'advance', 'top', 'profession']	704	51902	200106
1569	['snp', 'believe', 'right', 'free', 'access', 'high', 'education']	506	51902	200106
1570	['support', 'complete', 'abolition', 'tuition_fee']	506	51902	200106
1571	['due', 'front', 'pay', 'back', 'graduation']	506	51902	200106
1572	['resource', 'allow', 'build', 'exist', 'maintenance', 'grant', 'provision', 'create', 'decent', 'maintenance', 'grant']	506	51902	200106
1573	['remove', 'dependence', 'student_loan']	506	51902	200106
1574	['supportive', 'additional', 'recommendation', 'cubie', 'report']	506	51902	200106
1575	['particular', 'relate', 'restoration', 'state', 'benefit']	504	51902	200106
1576	['westminster', 'mp', 'argue']	504	51902	200106
1577	['snp', 'long', 'stand', 'commitment', 'reduction', 'voting', 'age']	202	51902	200106
1578	['would', 'like', 'young', 'people', 'age', 'voting', 'entitlement']	202	51902	200106
1579	['would', 'progress', 'full', 'implementation', 'un_convention', 'right', 'child']	706	51902	200106
1580	['establishment', 'powerful', 'independent', 'child', 'commissioner', 'scotland', 'fully', 'support', 'snp']	706	51902	200106
1581	['essential', 'promote', 'awareness', 'children', 'right']	706	51902	200106
1582	['challenge', 'individual', 'breach', 'right']	706	51902	200106
1583	['part', 'commitment', 'family', 'life', 'support', 'agency', 'offer', 'assistance', 'couple', 'seek', 'counselling']	603	51902	200106
1584	['help', 'time', 'difficulty']	603	51902	200106
1585	['want', 'scot', 'fulfil', 'potential']	506	51902	200106
1586	['must', 'draw', 'generation', 'good', 'give', 'society']	506	51902	200106
1587	['must', 'value', 'education', 'sake']	506	51902	200106
1588	['also', 'enterprise', 'creativity', 'ambition', 'flow', 'result', 'successful', 'continue', 'education']	401	51902	200106
1589	['help', 'scottish', 'education', 'become', 'internationally', 'respect']	506	51902	200106
1590	['take', 'education', 'political', 'battleground']	506	51902	200106
1591	['bring', 'proposal', 'depressurise', 'system', 'stress', 'central', 'prescription']	301	51902	200106
1592	['would', 'impose', 'moratorium', 'change', 'classroom', 'educational', 'administration', 'establish', 'education', 'convention']	506	51902	200106
1593	['chair', 'education', 'minister', 'comprise', 'wide_range', 'representative', 'scotland', 'education']	202	51902	200106
1594	['responsibility', 'debate', 'policy', 'propose', 'government', 'prior', 'legislative', 'process']	506	51902	200106
1595	['make', 'recommendation', 'implementation']	506	51902	200106
1596	['approve', 'parliament']	506	51902	200106
1597	['compliment', 'work', 'government', 'parliament']	202	51902	200106
1598	['convention', 'establish', 'first', 'year', 'snp', 'government']	506	51902	200106
1599	['thereafter', 'snp', 'bring_forward', 'pre', 'post', 'legislative', 'consultation', 'convention', 'major', 'priority', 'initiative']	506	51902	200106
1600	['introduce', 'phase', 'reduction', 'primary']	506	51902	200106
1601	[]	506	51902	200106
1602	['class_siz']	506	51902	200106
1603	['initially', 'target', 'area', 'social', 'deprivation']	705	51902	200106
1604	['do', 'increase', 'investment', 'teacher']	506	51902	200106
1605	['school']	506	51902	200106
1606	['material']	506	51902	200106
1607	['end', 'publication', 'selective', 'information', 'lead', 'compilation', 'mislead', 'league_table', 'increasingly', 'see', 'disruptive', 'process', 'learning']	303	51902	200106
1608	['produce', 'benefit', 'young', 'people']	706	51902	200106
1609	['also', 'critically', 'examine', 'present', 'externally', 'impose', 'target', 'setting']	301	51902	200106
1610	['school', 'bring', 'reduction', 'burden', 'assessment', 'young', 'people']	706	51902	200106
1611	['teacher']	506	51902	200106
1612	['school']	506	51902	200106
1613	['develop', 'system', 'professional', 'judgement', 'teacher', 'central', 'element']	506	51902	200106
1614	['power', 'abrogate', 'other', 'matter', 'return', 'classroom']	506	51902	200106
1615	['start', 'major', 'programme', 'school', 'refurbishment']	506	51902	200106
1616	['repair', 'use', 'innovative', 'opportunity', 'create', 'stpi', 'enable', 'work']	506	51902	200106
1617	['efficiently']	506	51902	200106
1618	['snp', 'commit', 'full', 'implementation', 'mccrone', 'settlement']	506	51902	200106
1619	['greatly', 'assist', 'develop', 'new', 'atmosphere', 'scotland', 'school']	506	51902	200106
1620	['examine', 'duty', 'parent', 'aim', 'ensure', 'play', 'full', 'partnership', 'role', 'school', 'take', 'responsibility', 'child']	603	51902	200106
1621	['shall', 'also', 'bring_forward', 'change', 'formal', 'parental', 'representation', 'school']	202	51902	200106
1622	['replace', 'present', 'school', 'board', 'structure', 'new', 'arrangement', 'take', 'account', 'already', 'express', 'view', 'other']	506	51902	200106
1623	['also', 'pursue', 'measure', 'include', 'restructure', 'majesty', 'inspectorate', 'consist', 'small', 'core', 'professional', 'manager', 'support', 'actual', 'inspection', 'secondee', 'school']	303	51902	200106
1624	['introduction', 'measure', 'ease', 'transition', 'nursery', 'primary', 'school']	506	51902	200106
1625	['delivery', 'appropriate', 'effective', 'training', 'teacher', 'information', 'communication', 'technology']	506	51902	200106
1626	['creation', 'new', 'guideline', 'school', 'closure', 'presumption', 'closure', 'rural', 'school', 'clearly', 'specify', 'circumstance']	506	51902	200106
1627	['production', 'high', 'quality', 'teaching', 'material']	506	51902	200106
1628	['scottish', 'history', 'language', 'literature']	605	51902	200106
1629	['place', 'duty', 'law', 'provide', 'gaelic_medium', 'education']	607	51902	200106
1630	['reasonable', 'demand', 'develop', 'gaelic_medium', 'provision', 'primary', 'secondary', 'sector']	607	51902	200106
1631	['also', 'conduct', 'legislative', 'review', 'provision', 'school', 'transport']	506	51902	200106
1632	['support', 'positive', 'step', 'ensure', 'particular', 'need', 'catholic', 'school', 'recognise', 'professional', 'training', 'development']	603	51902	200106
1633	['contribution', 'catholic', 'school', 'diversity', 'richness', 'scottish', 'educational', 'scene', 'fully', 'realise']	603	51902	200106
1634	['ensure', 'need', 'ethnic_minority', 'group', 'meet', 'mainstream', 'schooling']	705	51902	200106
1635	['anti', 'racism', 'core', 'element', 'child', 'grow', 'understand', 'multicultural', 'society']	607	51902	200106
1636	['measure', 'include', 'develop', 'concept', 'community']	606	51902	200106
1637	['enhance', 'role', 'community', 'education']	506	51902	200106
1638	['assist', 'teacher', 'impart', 'essential', 'element', 'citizenship', 'education', 'professional', 'development']	606	51902	200106
1639	['recognise', 'mainstream', 'school', 'inclusive', 'orientation']	606	51902	200106
1640	['effective', 'mean', 'meeting', 'need', 'learner', 'share', 'equal', 'entitlement']	506	51902	200106
1641	['properly', 'support', 'move', 'inclusive', 'education', 'special', 'need']	506	51902	200106
1642	['provide', 'support', 'back', 'teacher', 'difficult', 'circumstance', 'classroom']	704	51902	200106
1643	['provide', 'indiscipline', 'truancy', 'significant', 'problem']	605	51902	200106
1644	['create', 'economic', 'climate', 'end', 'unemployment']	408	51902	200106
1645	['philosophy', 'base', 'build', 'scotland', 'strength']	601	51902	200106
1646	['tackle', 'weakness', 'inhibit', 'growth']	410	51902	200106
1647	['anything', 'determine', 'create', 'specific', 'scottish', 'economic', 'policy', 'suit', 'economic', 'profile', 'nation']	301	51902	200106
1648	['programme', 'infrastructure', 'investment', 'scottish', 'trust', 'public', 'investment']	411	51902	200106
1649	['give', 'scot', 'business', 'improve', 'access', 'world', 'market', 'modern', 'reliable', 'road']	402	51902	200106
1650	['rail']	411	51902	200106
1651	['sea']	411	51902	200106
1652	['air', 'network']	411	51902	200106
1653	['ensure', 'scotland', 'get', 'pass', 'digital', 'revolution', 'ensure', 'scotland', 'direct', 'access', 'internet']	411	51902	200106
1654	['broadband', 'capacity', 'country']	411	51902	200106
1655	['focus', 'reskill', 'scotland', 'work', 'ensure', 'key', 'ingredient', 'successful', 'economy', 'highly', 'educate', 'flexible', 'skilled_workforce', 'place', 'allow', 'growth', 'indigenous', 'enterprise']	411	51902	200106
1656	['also', 'encourage', 'relocation', 'high', 'skill', 'value_add', 'international', 'investor', 'country']	402	51902	200106
1657	['economic', 'development', 'agency', 'must', 'become', 'focused']	303	51902	200106
1658	['less', 'bureaucratic']	201	51902	200106
1659	['must', 'accessible', 'less', 'regulatory']	402	51902	200106
1660	['aim', 'facilitate', 'add', 'value', 'indigenous', 'incoming', 'business']	303	51902	200106
1661	['stimulate', 'suffocate']	402	51902	200106
1662	['finally', 'believe', 'scotland', 'stand', 'scotland']	601	51902	200106
1663	['good', 'place', 'sell', 'scotland', 'marketplace']	408	51902	200106
1664	['holiday', 'destination']	408	51902	200106
1665	['key', 'export', 'partner']	408	51902	200106
1666	['ensure', 'scotland', 'business', 'get', 'good', 'wide', 'representation', 'world']	402	51902	200106
1667	['effort', 'make', 'promote', 'scotland', 'world', 'beat', 'business']	402	51902	200106
1668	['tourist', 'centre']	402	51902	200106
1669	['end', 'bring', 'tourist', 'agency', 'scotland', 'enterprise', 'network']	402	51902	200106
1670	['scotland', 'tourism', 'industry', 'value']	408	51902	200106
1671	['scottish', 'executive', 'completely', 'mishandle', 'attempt', 'revitalise', 'industry']	303	51902	200106
1672	['confident', 'quality', 'industry', 'aiming', 'achieve', 'ambitious', 'expansion', 'business', 'level', 'achieve', 'correct', 'policy', 'direction']	402	51902	200106
1673	['key', 'strategic', 'aim', 'develop', 'industry', 'must', 'market', 'product']	402	51902	200106
1674	['make', 'access', 'cheaper', 'simple']	402	51902	200106
1675	['recent', 'structural', 'change', 'scottish', 'tourist', 'board', 'visit', 'scotland', 'recognise', 'change', 'require']	303	51902	200106
1676	['however', 'much', 'remain', 'do']	303	51902	200106
1677	['fundamentally', 'organisation', 'must', 'move', 'away', 'see', 'regulatory', 'body', 'marketing', 'body', 'sell', 'product', 'holiday', 'break', 'scotland', 'home', 'abroad']	401	51902	200106
1678	['effective', 'marketing', 'direct', 'promotion', 'scotland', 'replace', 'role', 'british', 'tourist', 'authority', 'require']	401	51902	200106
